objid,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,extinction_r,class,subClass
1237651735237754884,220.2851,1.1721901,16.68422,16.88002,17.31004,17.60376,17.89195,0.1106703,STAR,WD
1237648704593461261,220.74365,0.17542182,18.37426,18.33319,18.26714,17.47919,16.76051,0.113836,STAR,M5
1237648720175628419,222.59744,-0.91141242,18.69869,18.71471,18.9111,19.0862,19.36317,0.1237756,STAR,OB
1237648702983372943,222.08455,-1.1426794,18.86237,18.73933,18.84712,18.90064,18.99447,0.1355185,STAR,A0
1237648720712302611,222.05212,-0.51097978,19.2945,19.19985,18.91648,18.76415,18.21334,0.1303403,QSO,STARBURST BROADLINE
1237648704056852687,221.43593,-0.28750015,18.23051,18.13797,18.11682,17.94665,17.94075,0.09916334,QSO,BROADLINE
1237648720711581895,220.53692,-0.46026998,17.70279,17.86055,18.28591,18.58221,18.86954,0.103659,STAR,WD
1237648722322194474,220.45215,0.69113912,19.0048,18.8089,18.87151,19.5858,19.58004,0.125072,GALAXY,STARBURST
1237648721248452626,220.40577,-0.091290791,18.42868,18.37117,18.70578,19.00354,19.15393,0.1043205,STAR,WD
1237651735238017121,220.96372,1.0722428,18.1791,18.0731,18.36417,18.61721,18.91025,0.1116795,STAR,WD
1237648722322522134,221.19204,0.82788139,18.85388,18.58056,18.56959,18.62232,18.55673,0.1347555,QSO,BROADLINE
1237648704593657999,221.31221,0.046931483,17.31045,17.33839,17.48959,17.5402,17.67575,0.1145279,STAR,B6
1237648722322718777,221.65376,0.78236787,19.0952,18.79774,18.82741,18.87947,18.75054,0.1385174,QSO,BROADLINE
1237648721786109987,222.23629,0.25283507,19.15899,18.88261,18.80717,18.87633,18.70356,0.1232025,QSO,BROADLINE
1237648704594116661,222.28432,0.1400709,18.46486,18.22933,18.20879,18.06877,18.06932,0.1229673,QSO,BROADLINE
1237651735238410400,221.91741,1.0949669,18.6795,18.51583,18.3637,18.51378,17.87828,0.140203,QSO,BROADLINE
1237648705667661992,221.92905,0.90251542,19.21161,19.16932,19.08215,18.86206,18.83518,0.140414,QSO,BROADLINE
1237648704594379016,222.98018,0.089434048,19.01999,18.93588,18.85065,18.7186,18.55307,0.1223129,QSO,BROADLINE
1237648702984421469,224.38944,-1.2358644,19.2271,18.97208,18.82761,18.57603,18.53605,0.1648997,QSO,BROADLINE
1237648703521554443,224.94601,-0.66517829,18.35329,18.39163,18.67432,18.92755,19.13936,0.169663,STAR,OB
1237648703521554443,224.94601,-0.66517829,18.35329,18.39163,18.67432,18.92755,19.13936,0.169663,STAR,OB
1237648702984421469,224.38944,-1.2358644,19.2271,18.97208,18.82761,18.57603,18.53605,0.1648997,QSO,BROADLINE
1237648721250025678,224.13187,-0.18728151,17.88687,18.00706,17.8805,17.25036,17.43721,0.1509355,QSO,STARBURST BROADLINE
1237648721250025678,224.13187,-0.18728151,17.88687,18.00706,17.8805,17.25036,17.43721,0.1509355,QSO,STARBURST BROADLINE
1237648703521030199,223.78398,-0.75208646,18.2229,18.15631,17.82516,17.72575,17.76589,0.1370886,QSO,BROADLINE
1237648703521030199,223.78398,-0.75208646,18.2229,18.15631,17.82516,17.72575,17.76589,0.1370886,QSO,BROADLINE
1237648720712826921,223.27451,-0.51321973,18.65385,18.39846,18.67161,18.89215,19.1064,0.1591295,STAR,WD
1237648720712826921,223.27451,-0.51321973,18.65385,18.39846,18.67161,18.89215,19.1064,0.1591295,STAR,WD
1237648702983897317,223.25874,-1.0901238,18.27902,18.2566,18.15722,17.87365,17.86742,0.1243055,QSO,BROADLINE
1237648702983897317,223.25874,-1.0901238,18.27902,18.2566,18.15722,17.87365,17.86742,0.1243055,QSO,BROADLINE
1237648705668120611,222.84602,1.0295764,18.57674,18.55761,18.31452,18.27802,18.32447,0.1210008,QSO,BROADLINE
1237648705668120611,222.84602,1.0295764,18.57674,18.55761,18.31452,18.27802,18.32447,0.1210008,QSO,BROADLINE
1237648704594116661,222.28432,0.1400709,18.46486,18.22933,18.20879,18.06877,18.06932,0.1229673,QSO,BROADLINE
1237648704594116661,222.28432,0.1400709,18.46486,18.22933,18.20879,18.06877,18.06932,0.1229673,QSO,BROADLINE
1237648704594379016,222.98018,0.089434048,19.01999,18.93588,18.85065,18.7186,18.55307,0.1223129,QSO,BROADLINE
1237648704594379016,222.98018,0.089434048,19.01999,18.93588,18.85065,18.7186,18.55307,0.1223129,QSO,BROADLINE
1237648705668317266,223.32553,0.86367993,18.92167,19.14187,18.75122,18.7328,18.80423,0.1473456,QSO,BROADLINE
1237648705668317266,223.32553,0.86367993,18.92167,19.14187,18.75122,18.7328,18.80423,0.1473456,QSO,BROADLINE
1237648722323570817,223.6768,0.64766369,19.43705,19.17944,19.05023,18.93328,18.4446,0.1322532,QSO,BROADLINE
1237648722323570817,223.6768,0.64766369,19.43705,19.17944,19.05023,18.93328,18.4446,0.1322532,QSO,STARBURST BROADLINE
1237648705131577380,223.61786,0.46780866,18.8819,19.11678,19.57285,19.9019,20.15697,0.1131448,STAR,WD
1237648705131577380,223.61786,0.46780866,18.8819,19.11678,19.57285,19.9019,20.15697,0.1131448,STAR,WD
1237648705131577456,223.69875,0.57675402,19.17921,19.13533,18.98118,18.673,18.42048,0.1233736,QSO,BROADLINE
1237648705131577456,223.69875,0.57675402,19.17921,19.13533,18.98118,18.673,18.42048,0.1233736,QSO,BROADLINE
1237655468060180582,224.18713,1.171522,18.99496,19.0517,19.34611,19.58149,19.86228,0.116102,STAR,OB
1237655468060180582,224.18713,1.171522,18.99496,19.0517,19.34611,19.58149,19.86228,0.116102,STAR,OB
1237648722323964145,224.56345,0.65241517,19.31273,19.10405,19.06884,19.00084,18.89461,0.1468779,QSO,BROADLINE
1237648722323964145,224.56345,0.65241517,19.31273,19.10405,19.06884,19.00084,18.89461,0.1468779,QSO,BROADLINE
1237648721787158622,224.65853,0.40500742,18.89363,18.94035,18.82609,18.53263,18.50032,0.134045,QSO,BROADLINE
1237648721787158622,224.65853,0.40500742,18.89363,18.94035,18.82609,18.53263,18.50032,0.134045,QSO,BROADLINE
1237678617974210678,44.574461,1.1627782,18.13926,18.21574,18.11094,17.41034,16.84604,0.2348182,STAR,M4
1237678617974210678,44.574461,1.1627782,18.13926,18.21574,18.11094,17.41034,16.84604,0.2348182,STAR,M4
1237678437018632213,44.844304,0.97483313,18.96354,18.90718,18.75416,18.45877,18.36769,0.2099186,QSO,BROADLINE
1237678437018632213,44.844304,0.97483313,18.96354,18.90718,18.75416,18.45877,18.36769,0.2099186,QSO,BROADLINE
1237666301090201893,45.189479,0.35918069,19.24217,18.96577,18.88519,18.7149,18.73625,0.2985763,QSO,BROADLINE
1237666301090201893,45.189479,0.35918069,19.24217,18.96577,18.88519,18.7149,18.73625,0.2985763,QSO,BROADLINE
1237663783144194057,46.873921,-0.72947762,19.07874,18.91003,18.93305,18.91561,18.91839,0.1837112,STAR,A0
1237674650458849397,164.58208,0.064329322,18.8534,18.65241,18.6259,18.44348,18.46735,0.1125256,QSO,BROADLINE
1237674648848695418,165.75989,-1.0607615,16.31901,16.39314,16.6323,16.82129,16.9545,0.1189053,STAR,A0p
1237648720150855716,165.9367,-0.85073849,18.80592,18.69107,18.6734,18.44394,18.35831,0.1195645,QSO,BROADLINE
1237674649385566382,165.66319,-0.67561671,19.25463,19.19929,18.88209,18.72041,18.65356,0.09369364,QSO,BROADLINE
1237648720150528133,165.2818,-0.98949192,19.03518,18.85103,18.76596,18.49932,18.5534,0.11154,QSO,BROADLINE
1237648720150528062,165.24046,-0.88459432,17.47898,17.43438,17.51924,17.56648,17.14453,0.1162978,QSO,BROADLINE
1237648721224138758,164.899,-0.09757181,17.86955,17.86634,17.77576,17.85872,17.42608,0.1015983,QSO,BROADLINE
1237648720150200381,164.51315,-0.90420385,19.0651,18.98757,18.83942,18.65966,18.57263,0.1475007,QSO,BROADLINE
1237648720687071251,164.43465,-0.61859069,18.92472,18.69084,18.73909,18.53403,18.28324,0.1171063,QSO,BROADLINE
1237648721223811092,164.13419,-0.17811003,18.72538,18.5612,18.61363,18.76502,18.96819,0.1062147,STAR,T2
1237648722297880632,164.97501,0.77990766,18.77649,18.74949,18.65503,18.52671,18.29697,0.08592996,QSO,BROADLINE
1237674651532722389,165.01788,0.90216004,19.07586,18.87595,18.71146,18.53929,18.3604,0.08298501,QSO,BROADLINE
1237648675034759203,165.62927,0.79329534,19.19441,18.95274,19.27443,19.53492,19.88568,0.08250635,STAR,WD
1237648721761337366,165.66217,0.39795703,18.29699,18.27433,18.06268,18.00874,18.02189,0.0841726,QSO,BROADLINE
1237648721761337363,165.64723,0.41702261,19.11111,19.03526,18.75492,18.62231,18.51427,0.08460066,QSO,BROADLINE
1237674651533049916,165.73468,1.0034201,18.55596,18.29341,18.63238,18.86103,18.97763,0.08859282,STAR,A0p
1237648721761534053,166.18019,0.38198155,18.06437,17.94515,17.72306,17.73869,17.67131,0.1278966,QSO,BROADLINE
1237648721761730565,166.51423,0.36886002,18.94987,18.78823,18.7517,18.56194,18.57024,0.1324548,QSO,BROADLINE
1237648720151773376,168.1072,-0.85045357,18.78233,18.68615,18.61009,18.38038,18.39031,0.119509,QSO,BROADLINE
1237674649923551269,168.29427,-0.37831547,18.22388,18.01785,17.85798,17.86941,17.84356,0.1043304,QSO,BROADLINE
1237648720688316427,167.26353,-0.42907311,19.17368,19.0935,18.84625,18.77858,18.83543,0.1100178,QSO,BROADLINE
1237674648849088552,166.6153,-1.0873762,16.20112,16.43016,16.76467,16.78103,16.59783,0.1237582,STAR,WD
1237648720151052314,166.38824,-0.98002567,18.90773,18.75942,18.68728,18.42815,18.3796,0.1362417,QSO,BROADLINE
1237648722835341350,166.30949,1.1522764,18.90845,18.87579,18.65895,18.61316,18.65947,0.1460948,QSO,BROADLINE
1237674651533377730,166.51281,1.0025971,18.96558,19.03383,19.39511,19.71949,19.97654,0.1339448,STAR,WD
1237674650996703359,166.85708,0.56499187,19.26535,19.11863,18.94608,18.57453,18.49342,0.09681015,QSO,null
1237674651533770787,167.40148,0.8531511,18.78317,18.66041,18.4627,18.48996,18.38228,0.104401,QSO,BROADLINE
1237674650996965533,167.4796,0.47234781,19.24902,19.0951,18.89258,18.75562,18.782,0.1747035,QSO,BROADLINE
1237674651534163985,168.20691,0.88614867,18.00123,17.82012,17.71002,17.45936,17.43908,0.08678782,QSO,BROADLINE
1237674649923748085,168.76106,-0.39557537,19.02353,18.87026,18.70254,18.54296,18.37487,0.1400864,QSO,BROADLINE
1237674649923748085,168.76106,-0.39557537,19.02353,18.87026,18.70254,18.54296,18.37487,0.1400864,QSO,BROADLINE
1237674649923813379,168.77829,-0.38204584,18.00099,17.91148,17.60796,17.57592,17.62259,0.1433871,QSO,BROADLINE
1237674649923813379,168.77829,-0.38204584,18.00099,17.91148,17.60796,17.57592,17.62259,0.1433871,QSO,BROADLINE
1237674649386876950,168.66072,-0.67337425,17.80572,18.16663,18.63088,18.94239,19.25312,0.1403081,STAR,B9
1237674649386876950,168.66072,-0.67337425,17.80572,18.16663,18.63088,18.94239,19.25312,0.1403081,STAR,B9
1237674649923747874,168.63476,-0.34631792,18.76136,18.81602,18.42155,18.36095,18.45985,0.1081014,QSO,BROADLINE
1237674649923747874,168.63476,-0.34631792,18.76136,18.81602,18.42155,18.36095,18.45985,0.1081014,QSO,BROADLINE
1237674650460880973,169.25818,0.056363636,18.87285,18.82075,19.17274,19.46575,19.75612,0.1160151,STAR,WD
1237674650460880973,169.25818,0.056363636,18.87285,18.82075,19.17274,19.46575,19.75612,0.1160151,STAR,WD
1237674648850989193,170.99053,-1.1742983,18.01023,18.01453,18.25265,18.00923,17.65513,0.1650169,STAR,WD
1237674649924993105,171.55632,-0.35269352,18.11506,17.9747,18.26182,18.55171,18.72267,0.07087369,STAR,WD
1237674650461798445,171.42623,0.017036962,17.65306,17.62881,17.55998,17.30669,17.27259,0.08365792,QSO,BROADLINE
1237648721763696680,171.05806,0.26285782,18.94219,18.88253,18.82403,18.57327,18.59276,0.09439657,QSO,BROADLINE
1237663783676215404,35.882923,-0.26818962,19.20478,18.92699,18.88679,19.00442,18.90252,0.09808899,QSO,BROADLINE
1237663783676215404,35.882923,-0.26818962,19.20478,18.92699,18.88679,19.00442,18.90252,0.09808899,QSO,BROADLINE
1237663783676215404,35.882923,-0.26818962,19.20478,18.92699,18.88679,19.00442,18.90252,0.09808899,QSO,BROADLINE
1237663783676215404,35.882923,-0.26818962,19.20478,18.92699,18.88679,19.00442,18.90252,0.09808899,QSO,BROADLINE
1237663783676215404,35.882923,-0.26818962,19.20478,18.92699,18.88679,19.00442,18.90252,0.09808899,QSO,BROADLINE
1237663784213217284,36.09254,0.053765563,18.31469,18.72949,19.19287,19.53683,19.92036,0.1129038,STAR,B9
1237663784213217284,36.09254,0.053765563,18.31469,18.72949,19.19287,19.53683,19.92036,0.1129038,STAR,B9
1237663784213217284,36.09254,0.053765563,18.31469,18.72949,19.19287,19.53683,19.92036,0.1129038,STAR,B9
1237663784213217284,36.09254,0.053765563,18.31469,18.72949,19.19287,19.53683,19.92036,0.1129038,STAR,B9
1237663784213217284,36.09254,0.053765563,18.31469,18.72949,19.19287,19.53683,19.92036,0.1129038,STAR,B9
1237663784213020688,35.665975,0.0063059432,18.72889,18.56839,18.37498,18.479,18.44847,0.1109798,QSO,null
1237663784213020688,35.665975,0.0063059432,18.72889,18.56839,18.37498,18.479,18.44847,0.1109798,QSO,BROADLINE
1237663784213020688,35.665975,0.0063059432,18.72889,18.56839,18.37498,18.479,18.44847,0.1109798,QSO,BROADLINE
1237663784213020688,35.665975,0.0063059432,18.72889,18.56839,18.37498,18.479,18.44847,0.1109798,QSO,BROADLINE
1237663784213020688,35.665975,0.0063059432,18.72889,18.56839,18.37498,18.479,18.44847,0.1109798,QSO,null
1237663784212955140,35.49086,0.011839809,18.53931,18.47493,18.27071,18.39515,18.44426,0.1101571,QSO,null
1237663784212955140,35.49086,0.011839809,18.53931,18.47493,18.27071,18.39515,18.44426,0.1101571,QSO,null
1237663784212955140,35.49086,0.011839809,18.53931,18.47493,18.27071,18.39515,18.44426,0.1101571,QSO,null
1237663784212955140,35.49086,0.011839809,18.53931,18.47493,18.27071,18.39515,18.44426,0.1101571,QSO,null
1237663784212955140,35.49086,0.011839809,18.53931,18.47493,18.27071,18.39515,18.44426,0.1101571,QSO,BROADLINE
1237663783139278938,35.693606,-0.81006002,17.8168,17.60236,17.47846,17.28447,17.22023,0.09894699,QSO,BROADLINE
1237663783139409924,35.943445,-0.65230029,19.08473,18.79836,18.73223,18.55692,18.6314,0.09790918,QSO,BROADLINE
1237663783139409924,35.943445,-0.65230029,19.08473,18.79836,18.73223,18.55692,18.6314,0.09790918,QSO,BROADLINE
1237663783139278938,35.693606,-0.81006002,17.8168,17.60236,17.47846,17.28447,17.22023,0.09894699,QSO,BROADLINE
1237663783139278938,35.693606,-0.81006002,17.8168,17.60236,17.47846,17.28447,17.22023,0.09894699,QSO,BROADLINE
1237663783139278938,35.693606,-0.81006002,17.8168,17.60236,17.47846,17.28447,17.22023,0.09894699,QSO,BROADLINE
1237663783139278938,35.693606,-0.81006002,17.8168,17.60236,17.47846,17.28447,17.22023,0.09894699,QSO,BROADLINE
1237663783139409924,35.943445,-0.65230029,19.08473,18.79836,18.73223,18.55692,18.6314,0.09790918,QSO,BROADLINE
1237663783139409924,35.943445,-0.65230029,19.08473,18.79836,18.73223,18.55692,18.6314,0.09790918,QSO,BROADLINE
1237663783139409924,35.943445,-0.65230029,19.08473,18.79836,18.73223,18.55692,18.6314,0.09790918,QSO,BROADLINE
1237648722836848664,169.70419,1.2464345,19.00645,18.85351,18.77272,18.63055,18.57796,0.1137829,QSO,BROADLINE
1237674650997686532,169.10725,0.52805868,19.38877,19.18081,19.05177,18.80911,18.79031,0.1086998,QSO,BROADLINE
1237674650998734893,171.51523,0.55225609,18.87664,18.80823,18.5757,18.56603,18.09139,0.078619,QSO,BROADLINE
1237648720690872328,173.10503,-0.49112105,19.07466,19.03678,18.93127,18.81243,18.62759,0.06609055,QSO,BROADLINE
1237648721227677871,173.06944,-0.11445075,18.60308,18.33344,18.23666,18.36156,18.24194,0.06277815,QSO,BROADLINE
1237648720153673813,172.39831,-0.89223911,19.28873,19.19944,19.16836,18.98947,19.02899,0.08087917,QSO,BROADLINE
1237674650462388348,172.77768,0.093898948,18.4273,18.42128,18.10137,18.01502,18.03884,0.06938026,QSO,BROADLINE
1237648720153542786,172.11894,-0.84954199,18.82779,18.86759,18.66531,18.6997,18.87739,0.07385306,QSO,BROADLINE
1237674649925320732,172.25137,-0.41434407,18.85994,18.69992,18.53073,18.38935,18.43779,0.07576741,QSO,BROADLINE
1237674649388318858,171.92466,-0.7556474,18.96675,18.90822,18.79349,18.63609,18.39839,0.06912859,QSO,BROADLINE
1237648720153477246,172.02385,-0.98083429,18.60669,18.56179,18.39932,18.34989,17.90898,0.06884392,QSO,STARBURST BROADLINE
1237674649925124263,171.78267,-0.23467881,19.06384,18.98172,18.90229,18.82269,18.66045,0.07022274,QSO,BROADLINE
1237648721226891320,171.27814,-0.13336481,18.49489,18.47532,18.35499,18.07942,17.97785,0.07613534,QSO,BROADLINE
1237674649924796444,171.07017,-0.34747548,18.88553,18.91176,18.84422,18.6342,18.44252,0.09217787,QSO,BROADLINE
1237648721226629177,170.60938,-0.088333778,19.10049,18.90569,18.82165,18.72552,18.63439,0.09020483,QSO,BROADLINE
1237648721226694713,170.79229,-0.16147522,18.29545,18.10187,18.0661,18.14367,18.06082,0.08769201,QSO,BROADLINE
1237648722300436503,170.7957,0.62916471,19.21124,19.1283,18.9787,19.03484,19.09644,0.0877621,QSO,BROADLINE
1237648721763696652,171.01771,0.21357439,18.55143,18.31415,18.30871,18.45174,18.31512,0.0974601,QSO,BROADLINE
1237648721763958848,171.66725,0.39643662,18.59284,18.82489,19.2714,19.58447,19.71674,0.09130203,STAR,WD
1237648721763893275,171.52677,0.39722565,18.30295,18.21898,18.02409,17.73542,17.75928,0.07798089,QSO,STARBURST BROADLINE
1237674650999193633,172.56386,0.47886828,17.83381,17.85745,17.82741,18.0174,18.02512,0.07762719,QSO,BROADLINE
1237671142554468524,175.096,-0.17877818,19.38085,19.15517,19.13005,19.09671,19.02452,0.06679983,QSO,BROADLINE
1237671142554468524,175.096,-0.17877818,19.38085,19.15517,19.13005,19.09671,19.02452,0.06679983,QSO,BROADLINE
1237674649389629442,174.92214,-0.66933998,17.54827,17.69469,18.08618,18.44081,18.71085,0.03845657,STAR,WD
1237674649389629442,174.92214,-0.66933998,17.54827,17.69469,18.08618,18.44081,18.71085,0.03845657,STAR,WD
1237674649926434834,174.79024,-0.26907207,17.93914,17.94194,17.77776,17.37193,17.47284,0.06082873,QSO,BROADLINE
1237674649926434834,174.79024,-0.26907207,17.93914,17.94194,17.77776,17.37193,17.47284,0.06082873,QSO,BROADLINE
1237674648852299805,173.86843,-1.1732363,18.58487,18.53449,18.29876,18.30292,18.35233,0.0560559,QSO,BROADLINE
1237674648852299805,173.86843,-1.1732363,18.58487,18.53449,18.29876,18.30292,18.35233,0.0560559,QSO,BROADLINE
1237648720154198062,173.63458,-0.93005491,18.03808,18.17511,18.09172,18.10097,17.6972,0.05946131,QSO,BROADLINE
1237648720154198062,173.63458,-0.93005491,18.03808,18.17511,18.09172,18.10097,17.6972,0.05946131,QSO,BROADLINE
1237674649926107158,174.06285,-0.38731543,18.68244,18.63361,18.50692,18.35072,17.94104,0.06219873,QSO,STARFORMING BROADLINE
1237648720691265561,174.06903,-0.4452193,19.32537,19.19889,19.18492,19.04205,19.04189,0.05781507,QSO,BROADLINE
1237648720691265561,174.06903,-0.4452193,19.32537,19.19889,19.18492,19.04205,19.04189,0.05781507,QSO,BROADLINE
1237674649926238273,174.30947,-0.32350322,19.25622,19.04225,19.0648,18.86811,18.80836,0.05353329,QSO,BROADLINE
1237674649926238273,174.30947,-0.32350322,19.25622,19.04225,19.0648,18.86811,18.80836,0.05353329,QSO,BROADLINE
1237674649926107158,174.06285,-0.38731543,18.68244,18.63361,18.50692,18.35072,17.94104,0.06219873,QSO,STARBURST
1237648720691200005,173.84564,-0.49930508,17.79903,17.7397,17.66387,17.80245,17.78017,0.05937357,QSO,BROADLINE
1237648720691200005,173.84564,-0.49930508,17.79903,17.7397,17.66387,17.80245,17.78017,0.05937357,QSO,BROADLINE
1237674649388646509,172.66291,-0.67307006,19.32726,19.17684,19.17114,19.17677,19.27733,0.06708919,STAR,L9
1237674649388646509,172.66291,-0.67307006,19.32726,19.17684,19.17114,19.17677,19.27733,0.06708919,QSO,null
1237648721764352097,172.63155,0.34260577,18.2206,18.1169,17.94028,17.93175,17.88066,0.06901617,QSO,BROADLINE
1237648721764352097,172.63155,0.34260577,18.2206,18.1169,17.94028,17.93175,17.88066,0.06901617,QSO,BROADLINE
1237648721764941852,173.88693,0.23652479,19.05011,18.80969,18.79995,18.60819,18.74411,0.05805699,QSO,BROADLINE
1237648721764941852,173.88693,0.23652479,19.05011,18.80969,18.79995,18.60819,18.74411,0.05805699,QSO,BROADLINE
1237648721764941858,173.92166,0.3765106,17.57631,17.59304,17.45828,17.08059,17.1382,0.05586162,QSO,STARBURST BROADLINE
1237648721764941858,173.92166,0.3765106,17.57631,17.59304,17.45828,17.08059,17.1382,0.05586162,QSO,STARBURST BROADLINE
1237674650462978180,174.02651,0.19893917,19.41898,19.1767,19.16744,19.0834,19.12594,0.06803612,GALAXY,STARBURST
1237674650462978180,174.02651,0.19893917,19.41898,19.1767,19.16744,19.0834,19.12594,0.06803612,GALAXY,STARBURST
1237674650999914544,174.291,0.59525416,18.72112,18.46202,18.7566,19.05672,19.20003,0.06115848,STAR,WD
1237674650999914544,174.291,0.59525416,18.72112,18.46202,18.7566,19.05672,19.20003,0.06115848,STAR,WD
1237674651536785457,174.23468,0.97650856,18.66176,18.85077,19.27448,19.56888,19.80171,0.06288049,STAR,WD
